"","1","1.2","1.4","1.6","2","2.4","3"
"0",0.003,0.026,0.137,0.367,0.852,0.988,1
"0.1",0.01,0.069,0.237,0.51,0.908,0.996,1
"0.2",0.022,0.129,0.347,0.628,0.953,0.997,1
"0.3",0.066,0.233,0.489,0.748,0.969,0.999,1
"0.4",0.149,0.353,0.613,0.837,0.987,1,1
"0.5",0.247,0.497,0.745,0.897,0.991,1,1
"0.6",0.367,0.617,0.83,0.938,0.997,1,1
