"","1","1.01","1.02","1.03","1.04","1.05","1.06","1.07","1.08","1.09","1.1","1.11","1.12","1.13","1.14","1.15","1.16","1.17","1.18","1.19","1.2"
"0",0,0.003,-0.001,0.007,0.014,0.015,0.011,0.015,0.019,0.016,0.027,0.032,0.029,0.032,0.039,0.039,0.043,0.048,0.048,0.049,0.063
"0.1",-0.094,-0.088,-0.081,-0.073,-0.068,-0.059,-0.052,-0.033,-0.041,-0.043,-0.022,-0.021,-0.019,-0.00299999999999995,0.012,0.016,0.02,0.031,0.038,0.047,0.05
"0.2",-0.203,-0.186,-0.186,-0.175,-0.163,-0.151,-0.156,-0.153,-0.137,-0.126,-0.123,-0.121,-0.0980000000000001,-0.093,-0.09,-0.088,-0.0740000000000001,-0.076,-0.0639999999999999,-0.05,-0.0579999999999999
"0.3",-0.106,-0.102,-0.107,-0.087,-0.083,-0.087,-0.08,-0.078,-0.082,-0.073,-0.072,-0.0669999999999999,-0.0629999999999999,-0.0579999999999999,-0.0599999999999999,-0.0529999999999999,-0.0499999999999999,-0.0459999999999999,-0.0539999999999999,-0.0469999999999999,-0.0459999999999999
"0.4",-0.027,-0.03,-0.025,-0.028,-0.025,-0.02,-0.023,-0.018,-0.022,-0.021,-0.02,-0.019,-0.017,-0.018,-0.018,-0.012,-0.014,-0.013,-0.011,-0.011,-0.01
"0.5",-0.01,-0.00900000000000001,-0.00900000000000001,-0.00600000000000001,-0.00700000000000001,-0.00600000000000001,-0.00700000000000001,-0.005,-0.005,-0.005,-0.005,-0.004,-0.002,-0.004,-0.003,-0.004,-0.003,-0.003,-0.003,-0.003,-0.003
"0.6",-0.002,-0.002,-0.004,-0.002,-0.003,-0.002,-0.002,-0.002,-0.001,-0.002,-0.001,-0.003,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0,0
