"","1","1.2","1.4","1.6","2","2.4","3"
"0",0.05,0.102,0.196,0.321,0.585,0.797,0.955
"0.1",0.261,0.389,0.542,0.669,0.86,0.956,0.994
"0.2",0.632,0.757,0.856,0.917,0.978,0.994,0.999
"0.3",0.876,0.942,0.973,0.988,0.998,1,1
"0.4",0.964,0.987,0.994,0.999,1,1,1
"0.5",0.991,0.999,1,1,1,1,1
"0.6",0.997,0.999,1,1,1,1,1
