"","1","1.01","1.02","1.03","1.04","1.05","1.06","1.07","1.08","1.09","1.1","1.11","1.12","1.13","1.14","1.15","1.16","1.17","1.18","1.19","1.2"
"0",0.007,0.001,0.005,0.013,0.02,0.022,0.023,0.037,0.047,0.047,0.052,0.058,0.067,0.066,0.078,0.084,0.085,0.102,0.11,0.122,0.124
"0.1",-0.1,-0.089,-0.071,-0.063,-0.066,-0.048,-0.031,-0.023,-0.014,-0.00800000000000001,0,0.032,0.027,0.058,0.07,0.085,0.087,0.107,0.11,0.124,0.138
"0.2",-0.273,-0.276,-0.243,-0.228,-0.227,-0.21,-0.195,-0.152,-0.154,-0.135,-0.133,-0.111,-0.102,-0.0710000000000001,-0.0750000000000001,-0.0570000000000001,-0.041,-0.016,-0.002,-0.004,0.023
"0.3",-0.31,-0.273,-0.276,-0.253,-0.249,-0.224,-0.216,-0.201,-0.212,-0.188,-0.165,-0.151,-0.137,-0.135,-0.131,-0.113,-0.104,-0.0970000000000001,-0.0810000000000001,-0.0780000000000001,-0.0750000000000001
"0.4",-0.198,-0.188,-0.169,-0.166,-0.156,-0.143,-0.136,-0.135,-0.123,-0.121,-0.113,-0.104,-0.093,-0.092,-0.082,-0.082,-0.079,-0.07,-0.0619999999999999,-0.0639999999999999,-0.0599999999999999
"0.5",-0.116,-0.115,-0.101,-0.09,-0.077,-0.081,-0.07,-0.071,-0.0649999999999999,-0.0600000000000001,-0.0590000000000001,-0.0600000000000001,-0.054,-0.053,-0.04,-0.039,-0.038,-0.034,-0.036,-0.028,-0.025
"0.6",-0.0649999999999999,-0.0600000000000001,-0.0570000000000001,-0.0600000000000001,-0.054,-0.048,-0.043,-0.041,-0.037,-0.033,-0.034,-0.029,-0.027,-0.024,-0.025,-0.021,-0.019,-0.017,-0.018,-0.015,-0.015
