"","1","1.01","1.02","1.03","1.04","1.05","1.06","1.07","1.08","1.09","1.1"
"0",-0.00199999999999999,0.004,0.007,0.007,0.004,0.02,0.016,0.018,0.019,0.024,0.026
"0.1",-0.096,-0.072,-0.078,-0.071,-0.071,-0.074,-0.053,-0.043,-0.04,-0.03,-0.028
"0.2",-0.204,-0.193,-0.182,-0.159,-0.162,-0.158,-0.158,-0.148,-0.136,-0.121,-0.124
"0.3",-0.111,-0.098,-0.092,-0.094,-0.09,-0.088,-0.09,-0.077,-0.079,-0.074,-0.0619999999999999
"0.4",-0.032,-0.026,-0.029,-0.03,-0.024,-0.022,-0.024,-0.018,-0.019,-0.019,-0.018
"0.5",-0.01,-0.00900000000000001,-0.00600000000000001,-0.00700000000000001,-0.00700000000000001,-0.00700000000000001,-0.005,-0.005,-0.003,-0.005,-0.005
"0.6",-0.003,-0.002,-0.003,-0.003,-0.003,-0.002,-0.003,-0.002,-0.003,0,-0.002
