"","1","1.2","1.4","1.6","2","2.4","3"
"0",0.001,0.004,0.011,0.026,0.08,0.185,0.386
"0.1",0.026,0.058,0.09,0.14,0.283,0.441,0.686
"0.2",0.179,0.261,0.333,0.423,0.588,0.753,0.894
"0.3",0.507,0.611,0.678,0.756,0.864,0.93,0.982
"0.4",0.825,0.876,0.91,0.943,0.978,0.991,0.997
"0.5",0.96,0.971,0.987,0.991,0.997,0.999,1
"0.6",0.994,0.996,0.999,0.999,1,1,1
