,1,1.05,1.1,1.15,1.2,1.25,1.3
0,-0.004,0.00699999999999999,0.021,0.026,0.034,0.027,0.017
0.05,-0.195,-0.091,0.01,0.054,0.075,0.0680000000000001,0.0409999999999999
0.1,-0.091,-0.043,-0.016,-0.002,0,0.002,0.003
0.15,-0.002,-0.002,0,0,0,0,0
0.2,0,0,0,0,0,0,0
